ward,item,location,cost,year,category
18,Street Resurfacing Menu,ON S KARLOV AVE FROM W 86TH ST  (8600 S) TO W 87TH ST  (8700 S),59558.13,2019,Street Resurfacing
18,Street Resurfacing Menu,ON S KOMENSKY AVE FROM W 79TH ST  (7900 S) TO W 80TH ST  (8000 S),44028.52,2019,Street Resurfacing
18,Street Resurfacing Menu,ON S TROY ST FROM W 71ST ST  (7100 S) TO W 72ND ST  (7200 S),46474.98,2019,Street Resurfacing
18,Street Resurfacing Menu,ON S TROY ST FROM W 81ST ST  (8100 S) TO W 82ND ST  (8200 S),45021.24,2019,Street Resurfacing
18,Street Resurfacing Menu,ON S TROY ST FROM W 82ND ST  (8200 S) TO W 83RD ST  (8300 S),48210.17,2019,Street Resurfacing
18,Street Resurfacing Menu,ON S WASHTENAW AVE FROM W 85TH PL  (8520 S) TO W 86TH PL  (8630 S),35372.09,2019,Street Resurfacing
18,Street Resurfacing Menu,ON W 76TH PL FROM 2151 W TO S HAMILTON AVE  (2130 W),16230.3,2019,Street Resurfacing
18,Street Resurfacing Menu,ON W 78TH PL FROM S RIDGEWAY AVE  (3750 W) TO S REILLY AVE  (3700 W),24456.79,2019,Street Resurfacing
18,Street Resurfacing Menu,ON W 78TH PL FROM S SPRINGFIELD AVE  (3900 W) TO S HAMLIN AVE  (3800 W),49912.92,2019,Street Resurfacing
18,Street Resurfacing Menu,ON W 78TH ST FROM 2151 W TO S HAMILTON AVE  (2130 W),15288.42,2019,Street Resurfacing
18,Street Resurfacing Menu,ON W 81ST ST FROM 3600 W TO S LAWNDALE AVE  (3700 W),57363.09,2019,Street Resurfacing
18,Street Resurfacing Menu,ON W 81ST ST FROM S ARTESIAN AVE  (2430 W) TO S MAPLEWOOD AVE  (2530 W),55569.27,2019,Street Resurfacing
18,Street Resurfacing Menu,ON W 85TH ST FROM S CALIFORNIA AVE  (2800 W) TO S WASHTENAW AVE  (2700 W),47963.94,2019,Street Resurfacing
18,Street Speed Hump Menu,ON W 75TH PL FROM S RIDGEWAY AVE  (3750 W) TO S LAWNDALE AVE  (3700 W),4700,2019,Street Redesign
18,Street Speed Hump Menu,ON W 77TH ST FROM S RIDGEWAY AVE  (3750 W) TO S LAWNDALE AVE  (3700 W),4700,2019,Street Redesign
18,Street Speed Hump Menu,ON W 81ST ST FROM S CICERO AVE  (4800 W) TO S KILPATRICK AVE  (4700 W),4700,2019,Street Redesign
18,Street Speed Hump Menu,ON W 84TH ST FROM S TRIPP AVE  (4230 W) TO S KOLIN AVE  (4330 W),4700,2019,Street Redesign
19,Beverly Park Playground Improvements Second Installment Phase II,2460 W 102ND ST,50000,2019,Parks
19,Miscellaneous CDOT Projects,ON W 103RD ST FROM S LONGWOOD DR  (1950 W) TO S HOYNE AVE  (2120 W),22302,2019,Misc. CDOT
19,Pavement Markings Menu,ON W 103RD ST FROM S LONGWOOD DR  (1950 W) TO S HOYNE AVE  (2120 W),3097.97,2019,Street Redesign
19,Street Resurfacing Menu (1-5),ON S DREW ST FROM W 105TH ST  (10500 S) TO W 107TH ST  (10700 S),79420.24,2019,Street Resurfacing
19,Street Resurfacing Menu (1-5),ON S ST LOUIS AVE FROM W 108TH ST  (10800 S) TO W 109TH ST  (10900 S),51985.53,2019,Street Resurfacing
19,Street Resurfacing Menu (1-5),ON W 104TH ST FROM S ARTESIAN AVE  (2430 W) TO S WESTERN AVE  (2400 W),23785.19,2019,Street Resurfacing
19,Street Resurfacing Menu (1-5),ON W 109TH ST FROM S WHIPPLE ST  (3030 W) TO S KEDZIE AVE  (3200 W),98034.56,2019,Street Resurfacing
19,Street Resurfacing Menu,ON N CAMPBELL AVE FROM W 108TH ST  (10800 S) TO W 109TH ST  (10900 S),51750.93,2019,Street Resurfacing
19,Street Resurfacing Menu,ON S ARTESIAN AVE FROM W 107TH ST  (10700 S) TO W 108TH ST  (10800 S),45337.76,2019,Street Resurfacing
19,Street Resurfacing Menu,ON S ARTESIAN AVE FROM W 118TH ST  (11800 S) TO W 119TH ST  (11900 S),42605.92,2019,Street Resurfacing
19,Street Resurfacing Menu,ON S BELL AVE FROM 9138 S TO W 92ND PL  (9240 S),47246.83,2019,Street Resurfacing
19,Street Resurfacing Menu,ON S BELL AVE FROM W 95TH ST  (9500 S) TO W 96TH ST  (9600 S),42008.02,2019,Street Resurfacing
19,Street Resurfacing Menu,ON S BELL AVE FROM W 99TH ST  (9900 S) TO W 100TH ST  (10000 S),37611.39,2019,Street Resurfacing
19,Street Resurfacing Menu,ON S CHRISTIANA AVE FROM W 108TH ST  (10800 S) TO W 109TH ST  (10900 S),49664.85,2019,Street Resurfacing
19,Street Resurfacing Menu,ON S CHRISTIANA AVE FROM W 110TH ST  (11000 S) TO W 111TH ST  (11100 S),32245.85,2019,Street Resurfacing
19,Street Resurfacing Menu,ON S CLAREMONT AVE FROM W 104TH ST  (10400 S) TO W 105TH ST  (10500 S),43426.62,2019,Street Resurfacing
19,Street Resurfacing Menu,ON S HAMILTON AVE FROM W 104TH ST  (10400 S) TO W 105TH ST  (10500 S),40050.04,2019,Street Resurfacing
19,Street Resurfacing Menu,ON S HAMILTON AVE FROM W 95TH ST  (9500 S) TO W 96TH ST  (9600 S),36063.84,2019,Street Resurfacing
19,Street Resurfacing Menu,ON S HOYNE AVE FROM W 103RD ST  (10300 S) TO W 104TH ST  (10400 S),39979.69,2019,Street Resurfacing
19,Street Resurfacing Menu,ON S LONGWOOD DR FROM W 91ST ST  (9100 S) TO W 93RD ST  (9300 S),70540.95,2019,Street Resurfacing
19,Street Resurfacing Menu,ON S ST LOUIS AVE FROM W 103RD ST  (10300 S) TO W 105TH ST  (10500 S),106979.52,2019,Street Resurfacing
19,Street Resurfacing Menu,ON S ST LOUIS AVE FROM W 107TH ST  (10700 S) TO W 108TH ST  (10800 S),59013.61,2019,Street Resurfacing
19,Street Resurfacing Menu,ON S TROY ST FROM W 112TH ST  (11200 S) TO W 113TH ST  (11300 S),48690.9,2019,Street Resurfacing
19,Street Resurfacing Menu,ON S WHIPPLE ST FROM W 109TH ST  (10900 S) TO W 110TH PL  (11030 S),8103.34,2019,Street Resurfacing
19,Street Resurfacing Menu,ON W 103RD PL FROM 2557 W TO S MAPLEWOOD AVE  (2530 W),20150.1,2019,Street Resurfacing
19,Street Resurfacing Menu,ON W 109TH ST FROM S HOMAN AVE  (3400 W) TO S CHRISTIANA AVE  (3330 W),25969.3,2019,Street Resurfacing
19,Street Resurfacing Menu,ON W 109TH ST FROM S ST LOUIS AVE  (3500 W) TO S TRUMBULL AVE  (3430 W),12920.18,2019,Street Resurfacing
19,Street Resurfacing Menu,ON W 114TH ST FROM S MAPLEWOOD AVE  (2530 W) TO S ROCKWELL ST  (2600 W),17961.55,2019,Street Resurfacing
19,Street Resurfacing Menu,ON W 94TH ST FROM S HAMILTON AVE  (2140 W) TO S LEAVITT ST  (2200 W),19399.75,2019,Street Resurfacing
19,Street Resurfacing Menu,ON W 98TH ST FROM S LONGWOOD DR  (1900 W) TO S DAMEN AVE  (2000 W),43801.8,2019,Street Resurfacing
19,Street Resurfacing Menu,ON W MONTVALE AVE FROM S VINCENNES AVE  (1750 W) TO S HERMOSA AVE  (1840 W),49851.76,2019,Street Resurfacing
19,Street Speed Hump Replacement,ON S LEAVITT ST FROM W 102ND ST  (10200 S) TO W 103RD ST  (10300 S),0,2019,Street Resurfacing
20,Alley Resurfacing Menu,E 63RD ST &  S INGLESIDE AVE&E 65TH ST &  S ELLIS AVE,75430.93,2019,Alleys
20,Alley Resurfacing Menu,W 48TH ST &  S MAY ST&W 49TH ST &  S RACINE AVE,27179.16,2019,Alleys
20,Alley Speed Hump Replacement,E 63RD ST &  S INGLESIDE AVE&E 65TH ST &  S ELLIS AVE,0,2019,Alleys
20,Sidewalk Menu,5117-5127 S RACINE AVE,34410.14,2019,Sidewalk Repair
20,Sidewalk Menu,ON W 54TH PL FROM S HALSTED ST  (800 W) TO S UNION AVE  (700 W),126442.71,2019,Sidewalk Repair
20,Street Light Piggy Back Only Menu,5700 S INDIANA AVE,9450,2019,Lighting
20,Street Light Residential Staggered Piggy Back Menu,ON E 61ST ST FROM S COTTAGE GROVE AVE  (800 E) TO S ELLIS AVE  (1000 E),305000,2019,Lighting
20,Street Light Residential Staggered Piggy Back Menu,ON E 64TH ST FROM S DORCHESTER AVE  (1400 E) TO S HARPER AVE  (1530 E); ON S HARPER AVE FROM 6423 S TO E 64TH ST  (6400 S); ON S BLACKSTONE AVE FROM 6498 S TO E 64TH ST  (6400 S),201768.65,2019,Lighting
20,Street Light Residential Staggered Piggy Back Menu,ON S BLACKSTONE AVE FROM E 63RD ST  (6300 S) TO E 64TH ST  (6400 S); ON E 63RD PL FROM 1416 E TO S BLACKSTONE AVE  (1500 E),160000,2019,Lighting
20,Street Light Residential Staggered Piggy Back Menu,ON S DORCHESTER AVE FROM 6522 S TO E MARQUETTE RD  (6600 S); ON E 65TH PL FROM 1400 E TO S BLACKSTONE AVE  (1500 E); ON S BLACKSTONE AVE FROM E 65TH PL  (6530 S) TO E MARQUETTE RD  (6600 S),70000,2019,Lighting
20,Street Light Residential Staggered Piggy Back Menu,ON S ELLIS AVE FROM E 65TH ST  (6499 S) TO E MARQUETTE RD  (6599 S),122000,2019,Lighting
20,Street Light Residential Staggered Piggy Back Menu,ON S MINERVA AVE FROM S WOODLAWN AVE  (6350 S) TO E 65TH ST  (6500 S),150000,2019,Lighting
20,Street Light Upgrade Menu,716 W 50TH ST; 724 W 50TH PL,1000,2019,Lighting
20,Street Speed Hump Menu,ON S ADA ST FROM W 47TH ST  (4700 S) TO W 49TH ST  (4900 S),6768.4,2019,Street Redesign
20,Street Speed Hump Menu,ON S CHAMPLAIN AVE FROM E 67TH ST  (6700 S) TO E 68TH ST  (6800 S),4700,2019,Street Redesign
20,Street Speed Hump Menu,ON S ELIZABETH ST FROM W 47TH ST  (4700 S) TO W 49TH ST  (4900 S),4700,2019,Street Redesign
20,Street Speed Hump Menu,ON S JUSTINE ST FROM W 47TH ST  (4700 S) TO W 49TH ST  (4900 S),2350,2019,Street Redesign
20,Street Speed Hump Menu,ON S LAFLIN ST FROM W 47TH ST  (4700 S) TO W 49TH ST  (4900 S),9400,2019,Street Redesign
20,Street Speed Hump Menu,ON S THROOP ST FROM W 47TH ST  (4700 S) TO W 49TH ST  (4900 S),9400,2019,Street Redesign
21,Alley Apron Menu,8314 S WINCHESTER AVE,16012.4,2019,Alleys
21,Alley Apron Menu,8643 S MARSHFIELD AVE,11166.31,2019,Alleys
21,Alley Resurfacing Menu,8215 S THROOP ST; S ELIZABETH ST &  W 82ND ST&W 83RD ST &  S THROOP ST,19458.11,2019,Alleys
21,Alley Resurfacing Menu,S LAFLIN ST &  W 91ST ST&S BISHOP ST &  W 92ND ST,34704.36,2019,Alleys
21,Alley Resurfacing Menu,W 82ND ST &  S LOOMIS BLVD&W 83RD ST &  S ADA ST,4981.14,2019,Alleys
21,Alley Speed Hump Replacement,8215 S THROOP ST; S ELIZABETH ST &  W 82ND ST&W 83RD ST &  S THROOP ST,0,2019,Alleys
21,Curb & Gutter Menu,8201 S MARSHFIELD AVE,26224.21,2019,Street Resurfacing
21,Curb & Gutter Menu,8901 S EMERALD AVE; 8903 S EMERALD AVE,7629.88,2019,Street Resurfacing
21,Curb & Gutter Menu,9027 S PAULINA ST; 9023 S PAULINA ST,9219.14,2019,Street Resurfacing
21,Miscellaneous CDOT Projects,9001 S GENOA AVE; 9420 S PERRY AVE,1500,2019,Misc. CDOT
21,Sidewalk Menu,1035 W 92ND PL,3882.93,2019,Sidewalk Repair
21,Sidewalk Menu,1244 W 95TH PL,4422.1,2019,Sidewalk Repair
21,Sidewalk Menu,1311 W 97TH PL,4505.7,2019,Sidewalk Repair
21,Sidewalk Menu,1661 W 92ND PL,3230.45,2019,Sidewalk Repair
21,Sidewalk Menu,1726 W 91ST ST,4320.48,2019,Sidewalk Repair
21,Sidewalk Menu,441 W 88TH ST,40174.24,2019,Sidewalk Repair
21,Sidewalk Menu,558 W 97TH ST,30055.04,2019,Sidewalk Repair
21,Sidewalk Menu,725 W 82ND ST,21840.32,2019,Sidewalk Repair
21,Sidewalk Menu,8000 S CARPENTER ST,19719.95,2019,Sidewalk Repair
21,Sidewalk Menu,8024 S ADA ST,5397.3,2019,Sidewalk Repair
21,Sidewalk Menu,8100 S PRINCETON AVE,30799.9,2019,Sidewalk Repair
21,Sidewalk Menu,8114 S LA SALLE ST,4986.89,2019,Sidewalk Repair
21,Sidewalk Menu,8155 S LOOMIS BLVD,627.03,2019,Sidewalk Repair
21,Sidewalk Menu,8155 S PEORIA ST,12724.27,2019,Sidewalk Repair
21,Sidewalk Menu,8200 S ELIZABETH ST,14010.84,2019,Sidewalk Repair
21,Sidewalk Menu,8315 S MARSHFIELD AVE,12829.42,2019,Sidewalk Repair
21,Sidewalk Menu,8322 S ABERDEEN ST,5146.69,2019,Sidewalk Repair
21,Sidewalk Menu,8330 S LA SALLE ST,5620.72,2019,Sidewalk Repair
21,Sidewalk Menu,8330 S PERRY AVE,5570.05,2019,Sidewalk Repair
21,Sidewalk Menu,8340 S ABERDEEN ST,2414.31,2019,Sidewalk Repair
21,Sidewalk Menu,8354 S ADA ST,9814.79,2019,Sidewalk Repair
21,Sidewalk Menu,8424 S THROOP ST,4366.11,2019,Sidewalk Repair
21,Sidewalk Menu,8441 S THROOP ST,4927.34,2019,Sidewalk Repair
21,Sidewalk Menu,8551 S PAULINA ST,2383.92,2019,Sidewalk Repair
21,Sidewalk Menu,8557 S MARSHFIELD AVE,29043.93,2019,Sidewalk Repair
21,Sidewalk Menu,8621 S LOOMIS BLVD,4203.71,2019,Sidewalk Repair
21,Sidewalk Menu,8627 S MARSHFIELD AVE,6402.97,2019,Sidewalk Repair
21,Sidewalk Menu,8716 S EMERALD AVE,15055.6,2019,Sidewalk Repair
21,Sidewalk Menu,8730 S HONORE ST,8225.26,2019,Sidewalk Repair
21,Sidewalk Menu,8731 S HALSTED ST,2802.78,2019,Sidewalk Repair
21,Sidewalk Menu,8737 S PARNELL AVE,5286.27,2019,Sidewalk Repair
21,Sidewalk Menu,8750 S MORGAN ST,5585.39,2019,Sidewalk Repair
21,Sidewalk Menu,8754 S JUSTINE ST,6081.5,2019,Sidewalk Repair
21,Sidewalk Menu,8801 S PARNELL AVE,12155.85,2019,Sidewalk Repair
21,Sidewalk Menu,8821 S WOOD ST,7812.07,2019,Sidewalk Repair
21,Sidewalk Menu,8828 S ASHLAND AVE,28807.39,2019,Sidewalk Repair
21,Sidewalk Menu,8830 S LAFLIN ST,8031.42,2019,Sidewalk Repair
21,Sidewalk Menu,8836 S ELIZABETH ST,9800.42,2019,Sidewalk Repair
21,Sidewalk Menu,8929 S CARPENTER ST,5066.92,2019,Sidewalk Repair
21,Sidewalk Menu,8949 S RACINE AVE,4521.8,2019,Sidewalk Repair
21,Sidewalk Menu,9000 S LOWE AVE,31580.43,2019,Sidewalk Repair
21,Sidewalk Menu,9010 S ADA ST,4477.13,2019,Sidewalk Repair
21,Sidewalk Menu,9035 S ADA ST,4768.98,2019,Sidewalk Repair
21,Sidewalk Menu,9039 S CARPENTER ST,4126.82,2019,Sidewalk Repair
21,Sidewalk Menu,9106-9110 S LAFLIN ST,27722.71,2019,Sidewalk Repair
21,Sidewalk Menu,9118 S EMERALD AVE,9389.81,2019,Sidewalk Repair
21,Sidewalk Menu,9127 S HALSTED ST,3988.2,2019,Sidewalk Repair
21,Sidewalk Menu,9223 S THROOP ST,5028.95,2019,Sidewalk Repair
21,Sidewalk Menu,9257 S ADA ST,15519.81,2019,Sidewalk Repair
21,Sidewalk Menu,9300 S UNION AVE,10806.09,2019,Sidewalk Repair
21,Sidewalk Menu,9304 S LAFLIN ST,3619.52,2019,Sidewalk Repair
21,Sidewalk Menu,9544 S PARNELL AVE,5764.86,2019,Sidewalk Repair
21,Sidewalk Menu,9557 S WALLACE ST,33362.43,2019,Sidewalk Repair
21,Sidewalk Menu,9604 S CARPENTER ST,5505.63,2019,Sidewalk Repair
21,Sidewalk Menu,9821 S PARNELL AVE,7099.94,2019,Sidewalk Repair
21,Sidewalk Menu,9835 S BEVERLY AVE,7687.27,2019,Sidewalk Repair
21,Street Resurfacing Menu (1-5),ON S PARNELL AVE FROM W 88TH ST  (8800 S) TO W 89TH ST  (8900 S),40993.91,2019,Street Resurfacing
21,Street Resurfacing Menu (1-5),ON S PERRY AVE FROM W 96TH ST  (9600 S) TO W 97TH ST  (9700 S),48507.24,2019,Street Resurfacing
21,Street Resurfacing Menu (1-5),ON W 84TH ST FROM S RACINE AVE  (1200 W) TO S THROOP ST  (1300 W),35348.79,2019,Street Resurfacing
21,Street Resurfacing Menu (1-5),ON W 95TH PL FROM S VINCENNES AVE  (1120 W) TO S RACINE AVE  (1200 W),50528.45,2019,Street Resurfacing
21,Street Resurfacing Menu (1-5),ON W 97TH ST FROM S WENTWORTH AVE  (200 W) TO S PERRY AVE  (100 W),59805.8,2019,Street Resurfacing
21,Street Resurfacing Menu,ON S ABERDEEN ST FROM W 86TH ST  (8600 S) TO W 87TH ST  (8700 S),43575.24,2019,Street Resurfacing
21,Street Resurfacing Menu,ON S CARPENTER ST FROM W 84TH ST  (8400 S) TO W 85TH ST  (8500 S),50246.79,2019,Street Resurfacing
21,Street Resurfacing Menu,ON S LAFAYETTE AVE FROM W 83RD ST  (8300 S) TO W 87TH ST  (8700 S),17211.2,2019,Street Resurfacing
21,Street Resurfacing Menu,ON S LOWE AVE FROM W 91ST ST  (9100 S) TO W 92ND ST  (9200 S),52602.99,2019,Street Resurfacing
21,Street Resurfacing Menu,ON S MARSHFIELD AVE FROM W 80TH ST  (8000 S) TO W 81ST ST  (8100 S),54306.3,2019,Street Resurfacing
21,Street Resurfacing Menu,ON S UNION AVE FROM W 90TH ST  (9000 S) TO W 91ST ST  (9100 S),51819.85,2019,Street Resurfacing
21,Street Resurfacing Menu,ON W 81ST ST FROM S MORGAN ST  (1000 W) TO S MAY ST  (1130 W),53271.16,2019,Street Resurfacing
21,Street Resurfacing Menu,ON W 88TH ST FROM S WINCHESTER AVE  (1900 W) TO S BEVERLY AVE  (1930 W),14284.07,2019,Street Resurfacing
21,Street Speed Hump Menu,ON S BEVERLY AVE FROM W 88TH ST  (8800 S) TO W 90TH ST  (9000 S),9400,2019,Street Redesign
21,Street Speed Hump Menu,ON S BISHOP ST FROM W 90TH ST  (9000 S) TO W 91ST ST  (9100 S),4700,2019,Street Redesign
21,Street Speed Hump Menu,ON S THROOP ST FROM W 91ST ST  (9100 S) TO W 92ND ST  (9200 S),4700,2019,Street Redesign
21,Street Speed Hump Menu,ON W 92ND ST FROM S ASHLAND AVE  (1600 W) TO S PAULINA ST  (1700 W),4700,2019,Street Redesign
21,Street Speed Hump Replacement,ON S CARPENTER ST FROM W 84TH ST  (8400 S) TO W 85TH ST  (8500 S),0,2019,Street Resurfacing
21,Street Speed Hump Replacement,ON S UNION AVE FROM W 90TH ST  (9000 S) TO W 91ST ST  (9100 S),0,2019,Street Resurfacing
21,Street Speed Hump Replacement,ON W 84TH ST FROM S RACINE AVE  (1200 W) TO S THROOP ST  (1300 W),0,2019,Street Resurfacing
22,2 POD CAMERA - 2259 S. Kostner & 3100 S. Pulaksi,2559 S KOSTNER AVE; 3100 S PULASKI RD,49552,2019,Police Cameras
22,Alley Apron Menu,2458 S LAWNDALE AVE,22528.18,2019,Alleys
22,Alley Apron Menu,4859 S LARAMIE AVE; 4901 S LARAMIE AVE,30157.59,2019,Alleys
22,Alley Resurfacing Menu (1-1),W 27TH ST &  S KEELER AVE&S KEDVALE AVE &  W 28TH ST,27801.75,2019,Alleys
22,Alley Resurfacing Menu,2454 S HARDING AVE; S HARDING AVE &  W 24TH ST&S PULASKI RD &  W 25TH ST,30247.11,2019,Alleys
22,Alley Resurfacing Menu,S HARDING AVE &  W 26TH ST&S SPRINGFIELD AVE &  W 25TH ST; 3916 W 26TH ST,29124.35,2019,Alleys
22,Alley Resurfacing Menu,S HARDING AVE &  W 26TH ST&W 27TH ST &  S SPRINGFIELD AVE,33837.3,2019,Alleys
22,Alley Resurfacing Menu,S KNOX AVE &  W 44TH ST&W 45TH ST &  S KILPATRICK AVE,25599.86,2019,Alleys
22,Alley Resurfacing Menu,S TRIPP AVE &  W 27TH ST&W 28TH ST &  S KEELER AVE,34995.81,2019,Alleys
22,Alley Speed Hump Menu,S TRUMBULL AVE &  W 26TH ST&S HOMAN AVE &  W 27TH ST; 2635 S TRUMBULL AVE,1400,2019,Alleys
22,Alley Speed Hump Menu,W 25TH ST &  S DRAKE AVE&S CENTRAL PARK AVE &  W 26TH ST; ON S DRAKE AVE FROM W 25TH ST  (2500 S) TO W 26TH ST  (2600 S),1400,2019,Alleys
22,Alley Speed Hump Replacement,S HARDING AVE &  W 24TH ST&S PULASKI RD &  W 25TH ST; 2454 S HARDING AVE,0,2019,Alleys
22,Alley Speed Hump Replacement,S HARDING AVE &  W 26TH ST&W 27TH ST &  S SPRINGFIELD AVE,0,2019,Alleys
22,Alley Speed Hump Replacement,S TRIPP AVE &  W 27TH ST&W 28TH ST &  S KEELER AVE,0,2019,Alleys
22,Alley Speed Hump Replacement,W 27TH ST &  S KEELER AVE&S KEDVALE AVE &  W 28TH ST,0,2019,Alleys
22,Community Garden,4231 W 25TH PL,40000,2019,Parks
22,Curb & Gutter Menu,4758 S CICERO AVE,2725.15,2019,Street Resurfacing
22,Curb & Gutter Menu,4826 S LECLAIRE AVE,1513.81,2019,Street Resurfacing
22,Curb & Gutter Menu,ON S KOLIN AVE FROM W 25TH ST  (2500 S) TO W 26TH ST  (2600 S),73085.08,2019,Street Resurfacing
22,Diagonal Parking Menu,2759 S HARDING AVE,41805.72,2019,Parks
22,Miscellaneous CDOT Projects,3435 W 23RD ST,300,2019,Misc. CDOT
22,Miscellaneous CDOT Projects,4325 S CICERO AVE; 3839 W CERMAK RD; 3837 W CERMAK RD; 2214 S KOLIN AVE; 2216 S KOLIN AVE; 2221 S KOLIN AVE; 2223 S KOLIN AVE; 2251 S KOLIN AVE; 4337 S CICERO AVE;4520 S LAMON AVE; 2217 S KOLIN AVE; 2233 S KOLIN AVE; 2255 S KOLIN AVE; 4301 S CICERO AVE; 4313 S CICERO AVE; 4618 S CICERO AVE; 4620 S CICERO AVE,2100,2019,Misc. CDOT
22,Sidewalk Menu,2245 S KEELER AVE,8900.85,2019,Sidewalk Repair
22,Sidewalk Menu,3201 S HARDING AVE,19778.57,2019,Sidewalk Repair
22,Sidewalk Menu,4521 S LEAMINGTON AVE,1217.13,2019,Sidewalk Repair
22,Sidewalk Menu,5001 S LAVERGNE AVE,39486.94,2019,Sidewalk Repair
22,Sidewalk Menu,5041 S LAVERGNE AVE,5632.93,2019,Sidewalk Repair
22,Speed Indicator Signs,4700 S LA CROSSE AVE; 4700 S LAVERGNE AVE,23631.45,2019,Misc.
22,Street Resurfacing Menu (1-5),ON S HOMAN AVE FROM W 27TH ST  (2700 S) TO W 28TH ST  (2800 S),53220.49,2019,Street Resurfacing
22,Street Resurfacing Menu (1-5),ON S KARLOV AVE FROM W 24TH PL  (2440 S) TO W 25TH ST  (2500 S),23186.71,2019,Street Resurfacing
22,Street Resurfacing Menu (1-5),ON W 50TH ST FROM S CICERO AVE  (4800 W) TO S LAMON AVE  (4900 W),52720.15,2019,Street Resurfacing
22,Street Resurfacing Menu (1-5),ON W 50TH ST FROM S LARAMIE AVE  (5200 W) TO S LECLAIRE AVE  (5100 W),51876.09,2019,Street Resurfacing
22,Street Resurfacing Menu,ON S DRAKE AVE FROM W 27TH ST  (2700 S) TO W 28TH ST  (2800 S),61973.37,2019,Street Resurfacing
22,Street Resurfacing Menu,ON S HARDING AVE FROM W 27TH ST  (2700 S) TO W 28TH ST  (2800 S),47303.55,2019,Street Resurfacing
22,Street Resurfacing Menu,ON S HARDING AVE FROM W 30TH ST  (3000 S) TO W 33RD ST  (3300 S),139751.86,2019,Street Resurfacing
22,Street Resurfacing Menu,ON S KEELER AVE FROM W 25TH ST  (2500 S) TO W 26TH ST  (2600 S),48807.69,2019,Street Resurfacing
22,Street Resurfacing Menu,ON S KOLIN AVE FROM W 25TH ST  (2500 S) TO W 26TH ST  (2600 S),52883.95,2019,Street Resurfacing
22,Street Resurfacing Menu,ON S SPAULDING AVE FROM W 27TH ST  (2700 S) TO W 28TH ST  (2800 S),54275.09,2019,Street Resurfacing
22,Street Resurfacing Menu,ON W 24TH ST FROM S RIDGEWAY AVE  (3730 W) TO S HAMLIN AVE  (3800 W),25941.96,2019,Street Resurfacing
22,Street Resurfacing Menu,ON W 27TH ST FROM S PULASKI RD  (4000 W) TO S KILDARE AVE  (4300 W),120267.63,2019,Street Resurfacing
22,Street Resurfacing Menu,ON W 28TH ST FROM S KEDVALE AVE  (4130 W) TO S KEELER AVE  (4200 W),19819.87,2019,Street Resurfacing
22,Street Speed Hump Menu,2260 S AVERS AVE; 2259 S AVERS AVE; 2307 S SPRINGFIELD AVE,4700,2019,Street Redesign
22,Street Speed Hump Menu,2338 S HOMAN AVE,2350,2019,Street Redesign
22,Street Speed Hump Menu,2642 S TRUMBULL AVE,2350,2019,Street Redesign
22,Street Speed Hump Menu,ON S AVERS AVE FROM 2302 S TO W 24TH ST  (2400 S),2350,2019,Street Redesign
22,Street Speed Hump Menu,ON S KARLOV AVE FROM W 27TH ST  (2700 S) TO W 28TH ST  (2800 S),4700,2019,Street Redesign
22,Street Speed Hump Menu,ON S LAVERGNE AVE FROM W 45TH ST  (4500 S) TO W 46TH ST  (4600 S),4700,2019,Street Redesign
22,Street Speed Hump Replacement,ON S HARDING AVE FROM W 30TH ST  (3000 S) TO W 33RD ST  (3300 S),0,2019,Street Resurfacing
23,Alley Apron Menu,3702 W 61ST ST,20619.75,2019,Alleys
23,Alley Apron Menu,5158 S NORDICA AVE,15345.21,2019,Alleys
23,Alley Apron Menu,5201 S RUTHERFORD AVE,20805.61,2019,Alleys
23,Alley Apron Menu,5343 S RIDGEWAY AVE,10885.01,2019,Alleys
23,Alley Apron Menu,5401 S HARDING AVE,11292.96,2019,Alleys
23,Alley Apron Menu,5423 S LOREL AVE,13832.74,2019,Alleys
23,Alley Apron Menu,5600 S NOTTINGHAM AVE,1022.92,2019,Alleys
23,Alley Apron Menu,5701 S MASON AVE,18492.44,2019,Alleys
23,Alley Apron Menu,5801 S MAYFIELD AVE,17249.85,2019,Alleys
23,Alley Apron Menu,6435 S NARRAGANSETT AVE,10169.45,2019,Alleys
23,Bollard Menu,5526 S PARKSIDE AVE,682.91,2019,Misc.
23,Curb & Gutter Menu,3320 W 66TH PL,1136.15,2019,Street Resurfacing
23,Curb & Gutter Menu,3948 W 61ST ST,1972.98,2019,Street Resurfacing
23,Curb & Gutter Menu,5159 S NEW ENGLAND AVE; S NEW ENGLAND AVE &  W 52ND ST,6928.84,2019,Street Resurfacing
23,Curb & Gutter Menu,5201 S NEVA AVE; S NEVA AVE &  W 52ND ST,6723.37,2019,Street Resurfacing
23,Curb & Gutter Menu,5319 S NEWCASTLE AVE,11197.78,2019,Street Resurfacing
23,Curb & Gutter Menu,5519 S NOTTINGHAM AVE,1459.96,2019,Street Resurfacing
23,Curb & Gutter Menu,5529 S OAK PARK AVE,1803.89,2019,Street Resurfacing
23,Curb & Gutter Menu,5627 S MAYFIELD AVE,4620.18,2019,Street Resurfacing
23,Curb & Gutter Menu,5739-5743 S MENARD AVE,5743.65,2019,Street Resurfacing
23,Curb & Gutter Menu,5802 S MASON AVE,4955.55,2019,Street Resurfacing
23,Curb & Gutter Menu,6021 S ARCHER AVE; S ARCHER AVE &  S MENARD AVE,1989.04,2019,Street Resurfacing
