ward,item,location,cost,year,category
8,Street Light Upgrade Menu,8321 S DANTE AVE,500.0,2024,Lighting
8,Street Light Upgrade Menu,9342 S EAST END AVE,500.0,2024,Lighting
8,Street Resurfacing Menu,ON E 84TH ST FROM S DORCHESTER AVE (1400 E) TO S DANTE AVE (1430 E),28006.8,2024,Street Resurfacing
8,Street Resurfacing Menu,ON E 85TH PL FROM 1224 E TO S AVALON AVE (1300 E),41162.02,2024,Street Resurfacing
8,Street Resurfacing Menu,ON E 85TH ST FROM S BLACKSTONE AVE (1500 E) TO S EAST END AVE (1700 E),112300.27,2024,Street Resurfacing
8,Street Resurfacing Menu,ON E 86TH ST FROM S DORCHESTER AVE (1400 E) TO S DANTE AVE (1430 E),29954.34,2024,Street Resurfacing
8,Street Resurfacing Menu,ON E 87TH PL FROM S EBERHART AVE (500 E) TO S ST LAWRENCE AVE (600 E),49079.24,2024,Street Resurfacing
8,Street Resurfacing Menu,ON S CORNELL AVE FROM E 82ND ST (8200 S) TO E 83RD ST (8300 S),55078.42,2024,Street Resurfacing
8,Street Resurfacing Menu,ON S CRANDON AVE FROM 8714 S TO E 88TH ST (8800 S),38284.65,2024,Street Resurfacing
8,Street Resurfacing Menu,ON S CREGIER AVE FROM E 76TH ST (7600 S) TO E 77TH ST (7700 S),50445.94,2024,Street Resurfacing
8,Street Resurfacing Menu,ON S DOBSON AVE FROM E 90TH ST (9000 S) TO E 91ST ST (9100 S),63540.14,2024,Street Resurfacing
8,Street Resurfacing Menu,ON S DREXEL AVE FROM E 84TH ST (8400 S) TO E 85TH ST (8500 S),53962.62,2024,Street Resurfacing
8,Street Resurfacing Menu,ON S GREENWOOD AVE FROM E 95TH ST (9500 S) TO E 96TH ST (9600 S),56957.43,2024,Street Resurfacing
8,Street Resurfacing Menu,ON S HARPER AVE FROM E 81ST ST (8100 S) TO E 82ND ST (8200 S),58226.21,2024,Street Resurfacing
8,Street Resurfacing Menu,ON S INGLESIDE AVE FROM E 81ST ST (8100 S) TO E 82ND ST (8200 S),62248.46,2024,Street Resurfacing
8,Street Resurfacing Menu,ON S KENWOOD AVE FROM E 83RD ST (8300 S) TO E 85TH ST (8530 S),97567.59,2024,Street Resurfacing
8,Street Resurfacing Menu,ON S KIMBARK AVE FROM E 74TH ST (7400 S) TO E 75TH ST (7500 S),66454.24,2024,Street Resurfacing
8,Street Resurfacing Menu,ON S RIDGELAND AVE FROM E 90TH ST (9000 S) TO E 91ST ST (9100 S),54902.27,2024,Street Resurfacing
8,Street Resurfacing Menu,ON S RIDGELAND AVE FROM E 93RD ST (9300 S) TO E 94TH ST (9400 S),54223.02,2024,Street Resurfacing
8,Street Resurfacing Menu,ON S UNIVERSITY AVE FROM E 96TH ST (9600 S) TO E 97TH ST (9700 S),46799.04,2024,Street Resurfacing
8,Street Resurfacing Menu,ON S WOODLAWN AVE FROM E 85TH ST (8500 S) TO S AVALON AVE (8599 S),81501.97,2024,Street Resurfacing
8,Street Speed Hump Menu,ON S RIDGELAND AVE FROM E 93RD ST (9300 S) TO E 94TH ST (9400 S),4700.0,2024,Street Resurfacing
8,Street Speed Hump Replacement,ON E 85TH ST FROM S BLACKSTONE AVE (1500 E) TO S EAST END AVE (1700 E),0.0,2024,Street Resurfacing
8,Street Speed Hump Replacement,ON S CREGIER AVE FROM E 76TH ST (7600 S) TO E 77TH ST (7700 S),0.0,2024,Street Resurfacing
8,Street Speed Hump Replacement,ON S DOBSON AVE FROM E 90TH ST (9000 S) TO E 91ST ST (9100 S),0.0,2024,Street Resurfacing
8,Street Speed Hump Replacement,ON S HARPER AVE FROM E 81ST ST (8100 S) TO E 82ND ST (8200 S),0.0,2024,Street Resurfacing
8,Street Speed Hump Replacement,ON S INGLESIDE AVE FROM E 81ST ST (8100 S) TO E 82ND ST (8200 S),0.0,2024,Street Resurfacing
8,Street Speed Hump Replacement,ON S KIMBARK AVE FROM E 74TH ST (7400 S) TO E 75TH ST (7500 S),0.0,2024,Street Resurfacing
9,ADA - Alley Resurfacing Menu,E 112TH PL & S STATE ST&S MICHIGAN AVE & E 113TH ST,5820.9,2024,Alleys
9,Alley Resurfacing Menu,E 112TH PL & S STATE ST&S MICHIGAN AVE & E 113TH ST,36148.94,2024,Alleys
9,Alley Speed Hump Replacement,E 112TH PL & S STATE ST&S MICHIGAN AVE & E 113TH ST,0.0,2024,Alleys
9,Miscellaneous CDOT Projects,11117 S EDBROOKE AVE; 46 E 107TH ST; 10010 S STATE ST; 10157 S LAFAYETTE AVE; 122 E 103RD ST; 132 E 103RD ST; 22-26 E 119TH ST; 15-21 E 100TH ST; 10422-10428 S MARYLAND AVE; 10200-10202 S PARNELL AVE,1500.0,2024,Misc. CDOT
9,Sidewalk Menu,10522 S CALUMET AVE,5858.08,2024,Sidewalk Repair
9,Sidewalk Menu,10841 S PRAIRIE AVE,8309.18,2024,Sidewalk Repair
9,Sidewalk Menu,12100 S HARVARD AVE,3849.05,2024,Sidewalk Repair
9,Sidewalk Menu,12234 S LA SALLE ST,7478.82,2024,Sidewalk Repair
9,Sidewalk Menu,12500 S EMERALD AVE,36472.78,2024,Sidewalk Repair
9,Sidewalk Menu,12530 S WALLACE ST,5072.29,2024,Sidewalk Repair
9,Sidewalk Menu,12825 S WALLACE ST,26221.25,2024,Sidewalk Repair
9,Sidewalk Menu,12869 S GREEN ST,1301.91,2024,Sidewalk Repair
9,Sidewalk Menu,27 E 102ND PL,4286.51,2024,Sidewalk Repair
9,Sidewalk Menu,655-657 E 114TH ST,17775.25,2024,Sidewalk Repair
9,Sidewalk Menu,9308 S NORMAL AVE,5786.9,2024,Sidewalk Repair
9,Sidewalk Menu,9801 S CALUMET AVE,6801.17,2024,Sidewalk Repair
9,Sidewalk Menu,9824 S INDIANA AVE,3251.28,2024,Sidewalk Repair
9,Sidewalk Menu,ON W 125TH PL FROM S PARNELL AVE (550 W) TO S WALLACE ST (600 W),50000.0,2024,Sidewalk Repair
9,Street Light Upgrade Menu,127 E 107TH ST,500.0,2024,Lighting
9,Street Resurfacing Menu,ON E 112TH ST FROM S ST LAWRENCE AVE (600 E) TO S CHAMPLAIN AVE (630 E),107559.13,2024,Street Resurfacing
9,Street Resurfacing Menu,ON S EDBROOKE AVE FROM E 105TH ST (10500 S) TO E 107TH ST (10700 S),113114.2,2024,Street Resurfacing
9,Street Resurfacing Menu,ON S EMERALD AVE FROM W VERMONT ST (12730 S) TO W 128TH PL (12830 S),61977.9,2024,Street Resurfacing
9,Street Resurfacing Menu,ON S FOREST AVE FROM E 105TH ST (10500 S) TO E 106TH ST (10600 S),56916.13,2024,Street Resurfacing
9,Street Resurfacing Menu,ON S FOREST AVE FROM E 108TH ST (10800 S) TO E 109TH ST (10900 S),44466.7,2024,Street Resurfacing
9,Street Resurfacing Menu,ON S LA SALLE ST FROM W 95TH ST (9500 S) TO W 96TH ST (9600 S),54138.92,2024,Street Resurfacing
9,Street Resurfacing Menu,ON S NORMAL AVE FROM W 96TH ST (9600 S) TO W 97TH ST (9700 S),71666.98,2024,Street Resurfacing
9,Street Resurfacing Menu,ON S PERRY AVE FROM W 95TH ST (9500 S) TO W 96TH ST (9600 S),53463.65,2024,Street Resurfacing
9,Street Resurfacing Menu,ON S PRAIRIE AVE FROM E 115TH ST (11500 S) TO E KENSINGTON AVE (11550 S),59469.82,2024,Street Resurfacing
9,Street Resurfacing Menu,ON S STEWART AVE FROM W 124TH ST (12400 S) TO W 125TH ST (12500 S),49617.56,2024,Street Resurfacing
9,Street Resurfacing Menu,ON S YALE AVE FROM W 97TH ST (9700 S) TO W 98TH ST (9800 S),63011.81,2024,Street Resurfacing
9,Street Resurfacing Menu,ON W 103RD PL FROM S STATE ST (0 E) TO S PERRY AVE (100 W),64900.21,2024,Street Resurfacing
9,Street Resurfacing Menu,ON W 104TH ST FROM S STATE ST (0 E) TO S WENTWORTH AVE (200 W),126349.58,2024,Street Resurfacing
9,Street Resurfacing Menu,ON W 113TH ST FROM S STATE ST (0 E) TO S PERRY AVE (100 W),65735.92,2024,Street Resurfacing
9,Street Resurfacing Menu,ON W 96TH PL FROM S EGGLESTON AVE (400 W) TO S NORMAL AVE (500 W),47859.15,2024,Street Resurfacing
9,Street Resurfacing Menu,ON W 98TH ST FROM 221 W TO S HARVARD AVE (330 W); 221-330 W 98TH ST,139073.02,2024,Street Resurfacing
9,Street Resurfacing Menu,ON W 98TH ST FROM S EGGLESTON AVE (400 W) TO S NORMAL AVE (500 W),46033.67,2024,Street Resurfacing
9,Street Speed Hump Replacement,ON S YALE AVE FROM W 97TH ST (9700 S) TO W 98TH ST (9800 S),0.0,2024,Street Resurfacing
9,Street Speed Hump Replacement,ON W 103RD PL FROM S STATE ST (0 E) TO S PERRY AVE (100 W),0.0,2024,Street Resurfacing
9,Street Speed Hump Replacement,ON W 104TH ST FROM S STATE ST (0 E) TO S WENTWORTH AVE (200 W),0.0,2024,Street Resurfacing
9,Street Speed Hump Replacement,ON W 96TH PL FROM S EGGLESTON AVE (400 W) TO S NORMAL AVE (500 W),0.0,2024,Street Resurfacing
10,Alley Speed Hump Menu,E 128TH ST & S EXCHANGE AVE,1450.0,2024,Alleys
10,Diagonal Parking Menu,3325 E 106TH ST,25182.49,2024,Street Redesign
10,Sidewalk Menu,10001 S EXCHANGE AVE,1170.11,2024,Sidewalk Repair
10,Sidewalk Menu,10129 S AVENUE N,6999.08,2024,Sidewalk Repair
10,Sidewalk Menu,10143 S AVENUE N,3050.97,2024,Sidewalk Repair
10,Sidewalk Menu,10417 S AVENUE M,6876.3,2024,Sidewalk Repair
10,Sidewalk Menu,10418 S AVENUE G,12684.42,2024,Sidewalk Repair
10,Sidewalk Menu,10458 S AVENUE L,18257.67,2024,Sidewalk Repair
10,Sidewalk Menu,10500 S HOXIE AVE,18383.18,2024,Sidewalk Repair
10,Sidewalk Menu,10634-10636 S AVENUE H,13309.03,2024,Sidewalk Repair
10,Sidewalk Menu,10857 S AVENUE L,22232.85,2024,Sidewalk Repair
10,Sidewalk Menu,10919 S AVENUE O,8689.71,2024,Sidewalk Repair
10,Sidewalk Menu,11003 S AVENUE E,18601.84,2024,Sidewalk Repair
10,Sidewalk Menu,11020 S AVENUE F,5460.87,2024,Sidewalk Repair
10,Sidewalk Menu,11040 S AVENUE C,7477.06,2024,Sidewalk Repair
10,Sidewalk Menu,11051 S EWING AVE,8022.28,2024,Sidewalk Repair
10,Sidewalk Menu,11056 S STATE LINE RD,46750.99,2024,Sidewalk Repair
10,Sidewalk Menu,11100-11108 S STATE LINE RD,70769.01,2024,Sidewalk Repair
10,Sidewalk Menu,11106-11110 S AVENUE J,8617.48,2024,Sidewalk Repair
10,Sidewalk Menu,11202 S GREEN BAY AVE,5007.4,2024,Sidewalk Repair
10,Sidewalk Menu,11300 S AVENUE H,14918.92,2024,Sidewalk Repair
10,Sidewalk Menu,12808 S MUSKEGON AVE,6498.74,2024,Sidewalk Repair
10,Sidewalk Menu,12858 S COMMERCIAL AVE,7457.25,2024,Sidewalk Repair
10,Sidewalk Menu,12941 S MUSKEGON AVE,6214.87,2024,Sidewalk Repair
10,Sidewalk Menu,12950 S HOUSTON AVE,12868.55,2024,Sidewalk Repair
10,Sidewalk Menu,13020 S MANISTEE AVE,5043.59,2024,Sidewalk Repair
10,Sidewalk Menu,13037 S MANISTEE AVE,7439.23,2024,Sidewalk Repair
10,Sidewalk Menu,13108 S AVENUE O,4288.11,2024,Sidewalk Repair
10,Sidewalk Menu,13156 S ST LAWRENCE AVE,7957.14,2024,Sidewalk Repair
10,Sidewalk Menu,13518 S BURLEY AVE,7395.01,2024,Sidewalk Repair
10,Sidewalk Menu,13529 S MACKINAW AVE,2226.14,2024,Sidewalk Repair
10,Sidewalk Menu,13685 S BRAINARD AVE,6913.51,2024,Sidewalk Repair
10,Sidewalk Menu,2724 E 127TH ST,12782.37,2024,Sidewalk Repair
10,Sidewalk Menu,3506 E 114TH ST,3081.81,2024,Sidewalk Repair
10,Sidewalk Menu,9000 S ESCANABA AVE; ON E 90TH ST FROM S ESCANABA AVE (2900 E) TO S EXCHANGE AVE (2940 E),9318.87,2024,Sidewalk Repair
10,Sidewalk Menu,9607 S EXCHANGE AVE,1057.35,2024,Sidewalk Repair
10,Sidewalk Menu,9801 S MANISTEE AVE,10283.56,2024,Sidewalk Repair
10,Sidewalk Menu,S AVENUE L & E 105TH ST; 10516 S AVENUE L,5618.29,2024,Sidewalk Repair
10,Sidewalk Menu,S AVENUE L & E 96TH ST,49718.31,2024,Sidewalk Repair
10,Speed Indicator Signs,10910 S TORRENCE AVE; 11100 S TORRENCE AVE; 13157 S AVENUE O; 13010 S AVENUE O,44879.14,2024,Traffic Signals
10,Street Light Upgrade Menu,10752 S AVENUE E,500.0,2024,Lighting
10,Street Light Upgrade Menu,10753 S AVENUE E,500.0,2024,Lighting
10,Street Light Upgrade Menu,11559 S AVENUE G,500.0,2024,Lighting
10,Street Light Upgrade Menu,9811 S AVENUE H,500.0,2024,Lighting
10,Street Resurfacing Menu,ON S AVENUE D FROM E 107TH ST (10699 S) TO E 108TH ST (10800 S),60128.26,2024,Street Resurfacing
10,Street Resurfacing Menu,ON S AVENUE D FROM E 110TH ST (11000 S) TO E 112TH ST (11200 S),121886.65,2024,Street Resurfacing
10,Street Resurfacing Menu,ON S AVENUE E FROM E 110TH ST (11000 S) TO E 111TH ST (11100 S),59335.41,2024,Street Resurfacing
10,Street Resurfacing Menu,ON S AVENUE F FROM 11058 S TO E 110TH ST (11000 S),55717.61,2024,Street Resurfacing
10,Street Resurfacing Menu,ON S AVENUE G FROM E 110TH ST (11000 S) TO E 111TH ST (11100 S),74716.1,2024,Street Resurfacing
10,Street Resurfacing Menu,ON S AVENUE J FROM E 110TH ST (11000 S) TO E 112TH ST (11200 S),118524.3,2024,Street Resurfacing
10,Street Resurfacing Menu,ON S AVENUE N FROM E 108TH ST (10800 S) TO E 109TH ST (10900 S),61302.64,2024,Street Resurfacing
10,Street Resurfacing Menu,ON S BALTIMORE AVE FROM E 86TH ST (8600 S) TO E 87TH ST (8700 S),54373.66,2024,Street Resurfacing
10,Street Resurfacing Menu,ON S BUFFALO AVE FROM E 107TH ST (10700 S) TO E 108TH ST (10800 S),55661.56,2024,Street Resurfacing
10,Street Resurfacing Menu,ON S RIVERDALE AVE FROM S EBERHART AVE (13220 S) TO E 133RD ST (13300 S),69720.79,2024,Street Resurfacing
10,Street Resurfacing Menu,ON S STATE LINE RD FROM E 108TH ST (10800 S) TO E 110TH ST (11000 S),111239.17,2024,Street Resurfacing
10,Street Speed Hump Menu,ON E 131ST ST FROM S BRANDON AVE (3200 E) TO S BUFFALO AVE (3300 E),4880.0,2024,Street Resurfacing
10,Street Speed Hump Menu,ON E 132ND ST FROM S MUSKEGON AVE (2830 E) TO S EXCHANGE AVE (2930 E),4880.0,2024,Street Resurfacing
10,Street Speed Hump Menu,ON E 91ST ST FROM S BRANDON AVE (3200 E) TO S BUFFALO AVE (3300 E),4880.0,2024,Street Resurfacing
10,Street Speed Hump Menu,ON S AVENUE G FROM E 104TH ST (10400 S) TO E 105TH ST (10500 S),4880.0,2024,Street Resurfacing
10,Street Speed Hump Menu,ON S AVENUE G FROM E 108TH ST (10800 S) TO E 109TH ST (10900 S),4880.0,2024,Street Resurfacing
10,Street Speed Hump Menu,ON S AVENUE H FROM E 113TH ST (11300 S) TO E 114TH ST (11400 S),4880.0,2024,Street Resurfacing
10,Street Speed Hump Menu,ON S AVENUE J FROM E 107TH ST (10700 S) TO E 108TH ST (10800 S),4880.0,2024,Street Resurfacing
10,Street Speed Hump Menu,ON S AVENUE J FROM E 117TH ST (11700 S) TO E 118TH ST (11800 S),4880.0,2024,Street Resurfacing
10,Street Speed Hump Menu,ON S AVENUE L FROM E 133RD ST (13300 S) TO E 134TH ST (13400 S),4880.0,2024,Street Resurfacing
10,Street Speed Hump Menu,ON S AVENUE N FROM E 105TH ST (10500 S) TO E 106TH ST (10600 S),4880.0,2024,Street Resurfacing
10,Street Speed Hump Menu,ON S AVENUE N FROM E 112TH ST (11200 S) TO E 113TH ST (11300 S),4880.0,2024,Street Resurfacing
10,Street Speed Hump Menu,ON S BALTIMORE AVE FROM E 87TH ST (8700 S) TO E 88TH ST (8800 S),4880.0,2024,Street Resurfacing
10,Street Speed Hump Menu,ON S BUFFALO AVE FROM E 130TH ST (13000 S) TO E 131ST ST (13100 S),2440.0,2024,Street Resurfacing
10,Street Speed Hump Menu,ON S BURLEY AVE FROM E 92ND ST (9200 S) TO E 93RD ST (9300 S),4880.0,2024,Street Resurfacing
10,Street Speed Hump Replacement,ON S AVENUE F FROM 11058 S TO E 110TH ST (11000 S),0.0,2024,Street Resurfacing
10,Street Speed Hump Replacement,ON S AVENUE G FROM E 110TH ST (11000 S) TO E 111TH ST (11100 S),0.0,2024,Street Resurfacing
11,ADA - Alley Resurfacing Menu,2840 S LOWE AVE; S LOWE AVE & W 28TH ST&W 29TH ST & S UNION AVE,7245.0,2024,Alleys
11,ADA - Alley Resurfacing Menu,S CANAL ST & W 30TH ST&W 31ST ST & S CANAL ST; 3031 S CANAL ST,7245.0,2024,Alleys
11,ADA - Alley Resurfacing Menu,W 43RD PL & S WALLACE ST&S UNION AVE & W 44TH ST,7245.0,2024,Alleys
11,ADA - Street Resurfacing Menu,ON S STEWART AVE FROM W 25TH PL (2530 S) TO W 26TH ST (2600 S),3622.5,2024,Street Resurfacing
11,Alley Apron Menu,534 W 32ND ST,17683.4,2024,Alleys
11,Alley Resurfacing Menu,2840 S LOWE AVE; S LOWE AVE & W 28TH ST&W 29TH ST & S UNION AVE,31996.31,2024,Alleys
11,Alley Resurfacing Menu,806 W 27TH ST; S GREEN ST & W 26TH PL&W 27TH ST & S HALSTED ST,27045.13,2024,Alleys
11,Alley Resurfacing Menu,S CANAL ST & W 30TH ST&W 31ST ST & S CANAL ST; 3031 S CANAL ST,31471.0,2024,Alleys
11,Alley Resurfacing Menu,S GREEN ST & W 26TH PL&W 27TH ST & S PEORIA ST,8399.61,2024,Alleys
11,Alley Resurfacing Menu,S HALSTED ST & W 35TH ST&W 36TH ST & S EMERALD AVE,2918.03,2024,Alleys
11,Alley Resurfacing Menu,W 35TH ST & S LOWE AVE&S UNION AVE & W 36TH ST; 3549 S UNION AVE,46747.8,2024,Alleys
11,Alley Resurfacing Menu,W 43RD PL & S WALLACE ST&S UNION AVE & W 44TH ST,21582.84,2024,Alleys
11,Alley Speed Hump Menu,3549 S UNION AVE; W 35TH ST & S LOWE AVE&S UNION AVE & W 36TH ST,0.0,2024,Alleys
11,Alley Speed Hump Replacement,2840 S LOWE AVE; S LOWE AVE & W 28TH ST&W 29TH ST & S UNION AVE,0.0,2024,Alleys
11,Alley Speed Hump Replacement,S HALSTED ST & W 35TH ST&W 36TH ST & S EMERALD AVE,0.0,2024,Alleys
11,Alley Speed Hump Replacement,W 43RD PL & S WALLACE ST&S UNION AVE & W 44TH ST,0.0,2024,Alleys
11,Bollard Menu,W 32ND ST & S GREEN ST,9740.84,2024,Pedestrian Infrastructure
11,Concrete Alley Menu,2810 S GRADY CT; S GRADY CT & W FULLER ST; S GROVE ST & S LOCK ST,105111.37,2024,Alleys
11,Curb & Gutter Menu,2701 S PRINCETON AVE,11301.69,2024,Street Resurfacing
11,Curb & Gutter Menu,900 W 37TH PL,41002.0,2024,Street Resurfacing
11,Street Resurfacing Menu,ON S EMERALD AVE FROM S ARCHER AVE (2500 S) TO W 25TH ST (2570 S),31629.97,2024,Street Resurfacing
11,Street Resurfacing Menu,ON S EMERALD AVE FROM W 31ST ST (3100 S) TO W 32ND ST (3200 S),67194.55,2024,Street Resurfacing
11,Street Resurfacing Menu,ON S EMERALD AVE FROM W 34TH ST (3400 S) TO W 36TH ST (3600 S),113345.09,2024,Street Resurfacing
11,Street Resurfacing Menu,ON S EMERALD AVE FROM W 38TH ST (3800 S) TO W PERSHING RD (3900 S),58468.21,2024,Street Resurfacing
11,Street Resurfacing Menu,ON S GREEN ST FROM 2511 S TO S ARCHER AVE (2530 S),8455.54,2024,Street Resurfacing
11,Street Resurfacing Menu,ON S HILLOCK AVE FROM S LOOMIS ST (2800 S) TO S SHORT ST (2840 S),34761.65,2024,Street Resurfacing
11,Street Resurfacing Menu,ON S LITUANICA AVE FROM W 31ST ST (3100 S) TO W 32ND ST (3200 S),84719.19,2024,Street Resurfacing
11,Street Resurfacing Menu,ON S LITUANICA AVE FROM W 34TH ST (3400 S) TO W 34TH PL (3440 S),41179.3,2024,Street Resurfacing
11,Street Resurfacing Menu,ON S LLOYD AVE FROM S BONAPARTE ST (2980 S) TO S LYMAN ST (3080 S),47063.28,2024,Street Resurfacing
11,Street Resurfacing Menu,ON S LOWE AVE FROM S ARCHER AVE (2450 S) TO W 25TH ST (2500 S),25366.61,2024,Street Resurfacing
11,Street Resurfacing Menu,ON S MCDERMOTT ST FROM 2984 S TO S ARCHER AVE (2990 S),11250.38,2024,Street Resurfacing
11,Street Resurfacing Menu,ON S PARNELL AVE FROM W 43RD ST (4300 S) TO W 43RD PL (4330 S),22107.7,2024,Street Resurfacing
11,Street Resurfacing Menu,ON S STEWART AVE FROM W 25TH PL (2530 S) TO W 26TH ST (2600 S),17425.75,2024,Street Resurfacing
11,Street Resurfacing Menu,ON S UNION AVE FROM W 26TH ST (2600 S) TO W 28TH ST (2800 S),66131.95,2024,Street Resurfacing
11,Street Resurfacing Menu,ON W 25TH ST FROM S LOWE AVE (700 W) TO S EMERALD AVE (800 W),34379.97,2024,Street Resurfacing
11,Street Resurfacing Menu,ON W 27TH ST FROM S CANAL ST (450 W) TO S WALLACE ST (600 W),88207.19,2024,Street Resurfacing
11,Street Resurfacing Menu,ON W 29TH ST FROM S WENTWORTH AVE (200 W) TO S WELLS ST (230 W),25904.54,2024,Street Resurfacing
11,Street Resurfacing Menu,ON W 32ND ST FROM 1312 W TO S BENSON ST (1400 W),49027.49,2024,Street Resurfacing
11,Street Resurfacing Menu,ON W 33RD PL FROM S WOOD ST (1800 W) TO S ARCHER AVE (1900 W),50843.6,2024,Street Resurfacing
11,Street Resurfacing Menu,ON W 36TH ST FROM S SANGAMON ST (950 W) TO S MORGAN ST (1000 W),34702.93,2024,Street Resurfacing
11,Street Resurfacing Menu,ON W 37TH ST FROM S WALLACE ST (600 W) TO S UNION AVE (700 W),84286.63,2024,Street Resurfacing
11,Street Resurfacing Menu,ON W 38TH PL FROM S SANGAMON ST (940 W) TO S MORGAN ST (1000 W),59503.82,2024,Street Resurfacing
11,Street Speed Hump Replacement,ON W 32ND ST FROM 1312 W TO S BENSON ST (1400 W),0.0,2024,Street Resurfacing
12,Alley Resurfacing Menu,3300-3400 S ARCHER AVE; S ARCHER AVE & W 33RD ST&W 34TH ST & S DAMEN AVE,57453.67,2024,Alleys
12,Alley Resurfacing Menu,3834-3872 S ARCHER AVE; W 38TH ST & S ARCHER AVE&S ROCKWELL ST & S MAPLEWOOD AVE,22695.25,2024,Alleys
12,Alley Resurfacing Menu,S HONORE ST & W 36TH ST&W 37TH ST & S WOOD ST,41665.83,2024,Alleys
12,Alley Resurfacing Menu,S RICHMOND ST & W 45TH ST&W 46TH ST & S FRANCISCO AVE; 4501-4557 S RICHMOND ST,28372.08,2024,Alleys
12,Alley Resurfacing Menu,S WASHTENAW AVE & W 44TH ST&W 45TH ST & S FAIRFIELD AVE,33199.1,2024,Alleys
12,Alley Speed Hump Menu,S WASHTENAW AVE & W 44TH ST&W 45TH ST & S FAIRFIELD AVE,0.0,2024,Alleys
12,Alley Speed Hump Replacement,3300-3400 S ARCHER AVE; S ARCHER AVE & W 33RD ST&W 34TH ST & S DAMEN AVE,0.0,2024,Alleys
12,Alley Speed Hump Replacement,S HONORE ST & W 36TH ST&W 37TH ST & S WOOD ST,0.0,2024,Alleys
12,Alley Speed Hump Replacement,S RICHMOND ST & W 45TH ST&W 46TH ST & S FRANCISCO AVE,0.0,2024,Alleys
12,Bollard Menu,3500 S WESTERN AVE,5052.18,2024,Pedestrian Infrastructure
12,Bollard Menu,3505 S MAPLEWOOD AVE,41932.13,2024,Pedestrian Infrastructure
12,Concrete Alley Menu,S ARCHER AVE & S BLAKE ST; W 37TH ST & S ARCHER AVE,96886.82,2024,Alleys
12,Curb & Gutter Menu,ON W 36TH PL FROM S WASHTENAW AVE (2700 W) TO S CALIFORNIA AVE (2800 W); 2701 W 36TH PL,36934.44,2024,Street Resurfacing
12,Miscellaneous CDOT Projects,3600 S WESTERN BLVD,660.0,2024,Misc. CDOT
12,Speed Indicator Signs,W 36TH ST & S WESTERN BLVD,28000.0,2024,Traffic Signals
12,Street Light Residential Staggered Piggy Back Menu,ON S LEAVITT ST FROM 3512 S TO W 34TH ST (3400 S),163000.0,2024,Lighting
12,Street Light Upgrade Menu,3537-3659 S WESTERN BLVD,500.0,2024,Lighting
12,Street Resurfacing Menu,ON S CAMPBELL AVE FROM W POPE JOHN PAUL II DR (4300 S) TO W 45TH ST (4500 S),95518.47,2024,Street Resurfacing
12,Street Resurfacing Menu,ON S FAIRFIELD AVE FROM 4302 S TO W 45TH ST (4500 S),114584.51,2024,Street Resurfacing
12,Street Resurfacing Menu,ON S MAPLEWOOD AVE FROM W 44TH ST (4400 S) TO W 45TH ST (4500 S),45454.83,2024,Street Resurfacing
12,Street Resurfacing Menu,ON W 37TH PL FROM 3427 W TO S HOMAN AVE (3400 W),28331.92,2024,Street Resurfacing
12,Street Resurfacing Menu,ON W 38TH ST FROM S CALIFORNIA AVE (2800 W) TO S FRANCISCO AVE (2900 W),75502.76,2024,Street Resurfacing
12,Street Speed Hump Menu,4600-4644 S ROCKWELL ST; ON S ROCKWELL ST FROM W 46TH ST (4600 S) TO W 47TH ST (4700 S),4880.0,2024,Street Resurfacing
12,Street Speed Hump Menu,ON W 40TH PL FROM S ALBANY AVE (3100 W) TO S KEDZIE AVE (3200 W),4880.0,2024,Street Resurfacing
12,Street Speed Hump Replacement,ON S CAMPBELL AVE FROM W POPE JOHN PAUL II DR (4300 S) TO W 45TH ST (4500 S),0.0,2024,Street Resurfacing
12,Street Speed Hump Replacement,ON S MAPLEWOOD AVE FROM W 44TH ST (4400 S) TO W 45TH ST (4500 S),0.0,2024,Street Resurfacing
13,Alley Apron Menu,5759 S MASON AVE,25912.9,2024,Alleys
13,Alley Apron Menu,5801 S MELVINA AVE,4677.51,2024,Alleys
13,Alley Apron Menu,6244 S MAJOR AVE,5341.86,2024,Alleys
13,Alley Apron Menu,7059 W 63RD PL,23055.67,2024,Alleys
13,Alley Speed Hump Menu,5545 S NEWCASTLE AVE,725.0,2024,Alleys
13,Alley Speed Hump Menu,5710 W 56TH ST,725.0,2024,Alleys
13,Alley Speed Hump Menu,6244 S NASHVILLE AVE,725.0,2024,Alleys
13,Bollard Menu,4459 W 55TH ST,1549.16,2024,Pedestrian Infrastructure
13,Bollard Menu,5915 S NATOMA AVE,1532.67,2024,Pedestrian Infrastructure
13,Curb & Gutter Menu,4134 W 58TH ST,2697.24,2024,Street Resurfacing
13,Curb & Gutter Menu,5711 S MASON AVE; 5719 S MASON AVE,8752.59,2024,Street Resurfacing
13,Curb & Gutter Menu,5804 S NEWCASTLE AVE; 5827 S NEWCASTLE AVE; 5841 S NEWCASTLE AVE,7932.29,2024,Street Resurfacing
13,Curb & Gutter Menu,5812 S KILDARE AVE,3065.06,2024,Street Resurfacing
13,Curb & Gutter Menu,5819-5823 S NARRAGANSETT AVE; 5854 S NARRAGANSETT AVE; 5826 S NARRAGANSETT AVE,21311.1,2024,Street Resurfacing
