ward,year,item,location,cost,category
46,2025,Sidewalk Menu,911 W EASTWOOD AVE,6165.45,Sidewalk Repair
46,2025,Sidewalk Menu,915 W DAKIN ST,5978.14,Sidewalk Repair
46,2025,Sidewalk Menu,920 W EASTWOOD AVE; 928 W EASTWOOD AVE,22870.96,Sidewalk Repair
46,2025,Sidewalk Menu,924 W CUYLER AVE; W CUYLER AVE &  N SHERIDAN RD; 976 W CUYLER AVE; 970 W CUYLER AVE,9739.86,Sidewalk Repair
46,2025,Sidewalk Menu,924 W GORDON TER; 909-911 W GORDON TER; 906-912 W GORDON TER; 941-945 W GORDON TER; 903 W GORDON TER,77406.19,Sidewalk Repair
46,2025,Sidewalk Menu,929 W DAKIN ST,22624.73,Sidewalk Repair
46,2025,Sidewalk Menu,N RACINE AVE &  W WILSON AVE; 1200 W WILSON AVE,8292.57,Sidewalk Repair
46,2025,Sidewalk Menu,N SHERIDAN RD &  W IRVING PARK RD,32740.23,Sidewalk Repair
46,2025,Street Resurfacing Menu,ON W HUTCHINSON ST FROM N MARINE DR  (640 W) TO N HAZEL ST  (900 W),106516.09,Street Resurfacing
46,2025,Street Speed Hump Menu,ON W BYRON ST FROM N SOUTHPORT AVE  (1400 W) TO N ASHLAND AVE  (1600 W),7320.0,Street Resurfacing
46,2025,Street Speed Hump Menu,ON W SUNNYSIDE AVE FROM N CLARENDON AVE  (800 W) TO N HAZEL ST  (900 W),4880.0,Street Resurfacing
46,2025,Viaduct Improvement Menu,N MARINE DR &  W BUENA AVE; N LAKE SHORE DR &  N MARINE DR,16019.75,Viaducts
47,2025,Alley Resurfacing Menu,1454 W WARNER AVE,2811.95,Alleys
47,2025,Alley Resurfacing Menu,W ADDISON ST &  N OAKLEY AVE&N CLAREMONT AVE &  W WAVELAND AVE,48371.24,Alleys
47,2025,Alley Speed Hump Menu,W BERTEAU AVE &  N DAMEN AVE&N LINCOLN AVE &  W WARNER AVE; 2031 W BERTEAU AVE,1450.0,Alleys
47,2025,Alley Speed Hump Removal Menu,W BERTEAU AVE &  N DAMEN AVE&N LINCOLN AVE &  W WARNER AVE; 2031 W BERTEAU AVE,725.0,Alleys
47,2025,Alley Speed Hump Replacement,W ADDISON ST &  N OAKLEY AVE&N CLAREMONT AVE &  W WAVELAND AVE,0.0,Alleys
47,2025,Arterial Street Bump Outs Menu,W ADDISON ST &  N HERMITAGE AVE,160000.0,Pedestrian Infrastructure
47,2025,Bollard Menu,5025 N CLARK ST,8870.43,Pedestrian Infrastructure
47,2025,Curb & Gutter Menu,1466 W HUTCHINSON ST; 4226 N GREENVIEW AVE,10108.37,Street Resurfacing
47,2025,Curb & Gutter Menu,1805 W CUYLER AVE,6093.78,Street Resurfacing
47,2025,Curb & Gutter Menu,2206 W CULLOM AVE,3399.13,Street Resurfacing
47,2025,Curb & Gutter Menu,4046 N LEAVITT ST; N LEAVITT ST &  W CUYLER AVE,114443.03,Street Resurfacing
47,2025,Curb & Gutter Menu,W MONTROSE AVE &  N HERMITAGE AVE,14643.78,Street Resurfacing
47,2025,Hamilton ES HVAC system,1650 W CORNELIA AVE,125000.0,Misc.
47,2025,LED Traffic Signal Upgrades & Pedestrian Countdown Signal,W LAWRENCE AVE &  N DAMEN AVE,146770.57,Pedestrian Infrastructure
47,2025,Left-Turn Arrow Menu,N WESTERN AVE &  W WILSON AVE,131116.08,Street Redesign
47,2025,Miscellaneous CDOT Projects,ON N RAVENSWOOD AVE W FROM W SUNNYSIDE AVE  (4500 N) TO W WILSON AVE  (4600 N),30556.93,Misc. CDOT
47,2025,Miscellaneous CDOT Projects,W BERTEAU AVE &  N RAVENSWOOD AVE,3690.71,Misc. CDOT
47,2025,Miscellaneous CDOT Projects,W IRVING PARK RD &  N HOYNE AVE,3500.0,Misc. CDOT
47,2025,Pavement Markings Menu,ON N ROCKWELL ST FROM W SUNNYSIDE AVE  (4500 N) TO W WILSON AVE  (4600 N),5000.0,Street Redesign
47,2025,Pavement Markings Menu,W ADDISON ST &  N HERMITAGE AVE,2000.0,Street Redesign
47,2025,Pavement Markings Menu,W ADDISON ST &  N OAKLEY AVE,1350.0,Street Redesign
47,2025,Sidewalk Menu,1600 W IRVING PARK RD,66919.78,Sidewalk Repair
47,2025,Sidewalk Menu,2437 W LELAND AVE,5777.48,Sidewalk Repair
47,2025,Sidewalk Menu,2455-2457 W LELAND AVE,1558.09,Sidewalk Repair
47,2025,Sidewalk Menu,3701 N HOYNE AVE,33770.0,Sidewalk Repair
47,2025,Sidewalk Menu,3749-3753 N HOYNE AVE,19713.28,Sidewalk Repair
47,2025,Sidewalk Menu,4144 N CLAREMONT AVE,3088.69,Sidewalk Repair
47,2025,Sidewalk Menu,4715 N HAMILTON AVE,23233.78,Sidewalk Repair
47,2025,Speed Indicator Signs,2301 W IRVING PARK RD,14150.35,Traffic Signals
47,2025,Speed Indicator Signs,2444 W ADDISON ST,14150.35,Traffic Signals
47,2025,Speed Indicator Signs,2603 W ADDISON ST,14150.35,Traffic Signals
47,2025,Speed Indicator Signs,4015 N ASHLAND AVE,16310.35,Traffic Signals
47,2025,Speed Indicator Signs,4148-4150 N ASHLAND AVE,16310.35,Traffic Signals
47,2025,Street Light Pole for High Definition Camera Menu,4015 N ASHLAND AVE,3000.0,Lighting
47,2025,Street Resurfacing Menu,ON N HOYNE AVE FROM W BYRON ST  (3900 N) TO W IRVING PARK RD  (4000 N),53334.27,Street Resurfacing
47,2025,Street Resurfacing Menu,ON N RAVENSWOOD AVE FROM W SUNNYSIDE AVE  (4500 N) TO W WILSON AVE  (4600 N),47033.92,Street Resurfacing
47,2025,Street Resurfacing Menu,ON N WOLCOTT AVE FROM W AINSLIE ST  (4900 N) TO W ARGYLE ST  (5000 N),47983.09,Street Resurfacing
47,2025,Street Resurfacing Menu,ON W BYRON ST FROM N OAKLEY AVE  (2300 W) TO N CLAREMONT AVE  (2330 W),23047.04,Street Resurfacing
47,2025,Street Resurfacing Menu,ON W GRACE ST FROM N WESTERN AVE  (2400 W) TO N CAMPBELL AVE  (2500 W),67017.7,Street Resurfacing
47,2025,Street Resurfacing Menu,ON W WARNER AVE FROM N SOUTHPORT AVE  (1400 W) TO N GREENVIEW AVE  (1500 W),17829.82,Street Resurfacing
47,2025,Street Resurfacing Menu,ON W WAVELAND AVE FROM N BELL AVE  (2230 W) TO N OAKLEY AVE  (2300 W),28564.32,Street Resurfacing
47,2025,Street Resurfacing Menu,ON W WINNEMAC AVE FROM N BROADWAY  (1200 W) TO N GLENWOOD AVE  (1400 W),124405.62,Street Resurfacing
47,2025,Street Speed Hump Menu,ON W SUNNYSIDE AVE FROM N DOVER ST  (1400 W) TO N CLARK ST  (1440 W),2440.0,Street Resurfacing
47,2025,Street Speed Hump Replacement,ON W WINNEMAC AVE FROM N BROADWAY  (1200 W) TO N GLENWOOD AVE  (1400 W),0.0,Street Resurfacing
47,2025,Welles Park Nature Play Area,2333 W SUNNYSIDE AVE,8750.0,Parks
48,2025,2025 Menu- 48th ward-Connection of the Berwyn Greenway to Lakefront Trail via Meadows,4830 S WESTERN AVE; 100 S JEAN BAPTISTE POINTE DUSABLE LAKE SHORE DR SB,30000.0,Misc.
48,2025,2025 Menu- 48th ward- Lakefront Bunches,400 S JEAN BAPTISTE POINTE DUSABLE LAKE SHORE DR SB,100000.0,Misc.
48,2025,Alley Apron Menu,1058 W BALMORAL AVE,10693.05,Alleys
48,2025,Alley Apron Menu,1316 W BERWYN AVE,14950.82,Alleys
48,2025,Alley Apron Menu,1317 W BALMORAL AVE,27495.53,Alleys
48,2025,Alley Apron Menu,1410 W ROSEMONT AVE,21210.46,Alleys
48,2025,Alley Apron Menu,5863 N GLENWOOD AVE,11426.25,Alleys
48,2025,Alley Apron Menu,6205 N WAYNE AVE,18116.86,Alleys
48,2025,Alley Apron Menu,6246 N GREENVIEW AVE,16598.3,Alleys
48,2025,Alley Resurfacing Menu,N BROADWAY &  W ELMDALE AVE; W THORNDALE AVE &  N MAGNOLIA AVE,40894.81,Alleys
48,2025,Alley Resurfacing Menu,N RIDGE AVE &  W HOLLYWOOD AVE&N GLENWOOD AVE &  N RIDGE AVE; 1328 W HOLLYWOOD AVE,12329.3,Alleys
48,2025,Alley Resurfacing Menu,N WINTHROP AVE &  W ARGYLE ST&N KENMORE AVE &  W WINONA ST,12175.12,Alleys
48,2025,Alley Resurfacing Menu,W CATALPA AVE &  N WINTHROP AVE&N KENMORE AVE &  W BRYN MAWR AVE,35423.94,Alleys
48,2025,Alley Resurfacing Menu,W GRANVILLE AVE &  N WINTHROP AVE&N KENMORE AVE &  W GLENLAKE AVE,27869.93,Alleys
48,2025,Alley Resurfacing Menu,W HIGHLAND AVE &  N GREENVIEW AVE&N CLARK ST &  W ROSEMONT AVE,40864.74,Alleys
48,2025,Alley Resurfacing Menu,W WINONA ST &  N SHERIDAN RD&N MARINE DR &  W FOSTER AVE,58273.69,Alleys
48,2025,Alley Speed Hump Replacement,N WINTHROP AVE &  W ARGYLE ST&N KENMORE AVE &  W WINONA ST,0.0,Alleys
48,2025,Alley Speed Hump Replacement,W CATALPA AVE &  N WINTHROP AVE&N KENMORE AVE &  W BRYN MAWR AVE,0.0,Alleys
48,2025,Alley Speed Hump Replacement,W GRANVILLE AVE &  N WINTHROP AVE&N KENMORE AVE &  W GLENLAKE AVE,0.0,Alleys
48,2025,Alley Speed Hump Replacement,W WINONA ST &  N SHERIDAN RD&N MARINE DR &  W FOSTER AVE,0.0,Alleys
48,2025,Arterial Street Bump Outs Menu,W FOSTER AVE &  N WAYNE AVE,60000.0,Pedestrian Infrastructure
48,2025,Bollard Menu,N BROADWAY &  W ARGYLE ST,12819.99,Pedestrian Infrastructure
48,2025,Bollard Menu,ON W ARGYLE ST FROM N SHERIDAN RD  (1000 W) TO N BROADWAY  (1200 W),15000.0,Pedestrian Infrastructure
48,2025,LED Traffic Signal Upgrades & Pedestrian Countdown Signal,N SHERIDAN RD &  W BALMORAL AVE; 5400 N SHERIDAN RD,180000.0,Pedestrian Infrastructure
48,2025,Miscellaneous CDOT Projects,N BROADWAY &  W ARGYLE ST,660.0,Misc. CDOT
48,2025,Miscellaneous CDOT Projects,N BROADWAY &  W THORNDALE AVE; N BROADWAY &  W HOLLYWOOD AVE,12000.0,Misc. CDOT
48,2025,Miscellaneous CDOT Projects,ON N CLARK ST FROM W FOSTER AVE  (5200 N) TO W EDGEWATER AVE  (5800 N),9246.79,Misc. CDOT
48,2025,Miscellaneous CDOT Projects,ON W ARGYLE ST FROM N SHERIDAN RD  (1000 W) TO N BROADWAY  (1200 W),52928.78,Misc. CDOT
48,2025,Pavement Markings Menu,N SHERIDAN RD &  W CATALPA AVE,2000.0,Street Redesign
48,2025,Pavement Markings Menu,ON W BRYN MAWR AVE FROM N SHERIDAN RD  (998 W) TO N BROADWAY  (1200 W),250000.0,Street Redesign
48,2025,Pavement Markings Menu,ON W FOSTER AVE FROM N BROADWAY  (1199 W) TO N CLARK ST  (1500 W),3400.0,Street Redesign
48,2025,Sidewalk Menu,1057 W FOSTER AVE; W FOSTER AVE &  N KENMORE AVE&N WINTHROP AVE &  W WINONA ST,2545.91,Sidewalk Repair
48,2025,Sidewalk Menu,1126 W ARGYLE ST,1561.68,Sidewalk Repair
48,2025,Sidewalk Menu,1436 W GRANVILLE AVE,9522.1,Sidewalk Repair
48,2025,Sidewalk Menu,1439 W GREGORY ST,5573.16,Sidewalk Repair
48,2025,Sidewalk Menu,4910 N SHERIDAN RD,31098.46,Sidewalk Repair
48,2025,Sidewalk Menu,5300 N SHERIDAN RD; 1018 W BERWYN AVE,6671.54,Sidewalk Repair
48,2025,Sidewalk Menu,5509 N KENMORE AVE,3081.16,Sidewalk Repair
48,2025,Sidewalk Menu,5517 N KENMORE AVE,26715.01,Sidewalk Repair
48,2025,Sidewalk Menu,5609 N BROADWAY,3079.47,Sidewalk Repair
48,2025,Street Bump Outs Menu,W ELMDALE AVE &  N MAGNOLIA AVE,17437.43,Pedestrian Infrastructure
48,2025,Street Resurfacing Menu,6107-6129 N KENMORE AVE; ON N KENMORE AVE FROM W GLENLAKE AVE  (6100 N) TO W GRANVILLE AVE  (6200 N),31599.29,Street Resurfacing
48,2025,Street Resurfacing Menu,ON N GLENWOOD AVE FROM W ARDMORE AVE  (5850 N) TO W ROSEDALE AVE  (5900 N),35081.49,Street Resurfacing
48,2025,Street Resurfacing Menu,ON N GLENWOOD AVE FROM W GLENLAKE AVE  (6100 N) TO W HOOD AVE  (6130 N),32181.65,Street Resurfacing
48,2025,Street Resurfacing Menu,ON N GLENWOOD AVE FROM W HOOD AVE  (6130 N) TO W GRANVILLE AVE  (6200 N),11755.38,Street Resurfacing
48,2025,Street Resurfacing Menu,ON N GLENWOOD AVE FROM W ROSEMONT AVE  (6300 N) TO W DEVON AVE  (6400 N),94933.83,Street Resurfacing
48,2025,Street Resurfacing Menu,ON W ARDMORE AVE FROM N SHERIDAN RD  (1000 W) TO N WINTHROP AVE  (1100 W),75361.03,Street Resurfacing
48,2025,Street Speed Hump Menu,1401 W NORWOOD ST,2440.0,Street Resurfacing
48,2025,Street Speed Hump Menu,6054 N GLENWOOD AVE,2440.0,Street Resurfacing
48,2025,Street Speed Hump Menu,ON N WAYNE AVE FROM W BALMORAL AVE  (5400 N) TO W CATALPA AVE  (5500 N),4880.0,Street Resurfacing
48,2025,Street Speed Hump Menu,ON N WAYNE AVE FROM W BERWYN AVE  (5300 N) TO W BALMORAL AVE  (5400 N),4880.0,Street Resurfacing
48,2025,Street Speed Hump Menu,ON W ARDMORE AVE FROM N WAYNE AVE  (1300 W) TO N GLENWOOD AVE  (1400 W),2440.0,Street Resurfacing
48,2025,Street Speed Hump Menu,ON W HOOD AVE FROM N GREENVIEW AVE  (1500 W) TO N CLARK ST  (1600 W),4880.0,Street Resurfacing
48,2025,Street Speed Hump Menu,ON W NORWOOD ST FROM N GREENVIEW AVE  (1500 W) TO N CLARK ST  (1600 W),4880.0,Street Resurfacing
48,2025,Street Speed Hump Replacement,ON N GLENWOOD AVE FROM W GLENLAKE AVE  (6100 N) TO W HOOD AVE  (6130 N),0.0,Street Resurfacing
48,2025,Street Speed Hump Replacement,ON N GLENWOOD AVE FROM W HOOD AVE  (6130 N) TO W GRANVILLE AVE  (6200 N),0.0,Street Resurfacing
48,2025,Street Speed Hump Replacement,ON N KENMORE AVE FROM W GLENLAKE AVE  (6100 N) TO W GRANVILLE AVE  (6200 N),0.0,Street Resurfacing
49,2025,Arterial Street Bump Outs Menu,N ROGERS AVE &  N HONORE ST,80000.0,Pedestrian Infrastructure
49,2025,Arterial Street Bump Outs Menu,W TOUHY AVE &  N PAULINA ST,184102.89,Pedestrian Infrastructure
49,2025,Curb & Gutter Menu,N SHERIDAN RD &  W NORTH SHORE AVE,22934.38,Street Resurfacing
49,2025,Left-Turn Arrow Menu,N RIDGE BLVD &  W PRATT BLVD,233342.7,Street Redesign
49,2025,Miscellaneous CDOT Projects,5900 N SHERIDAN RD,660.0,Misc. CDOT
49,2025,Miscellaneous CDOT Projects,ON N ROGERS AVE FROM W BIRCHWOOD AVE  (7500 N) TO N ASHLAND AVE  (7510 N),226764.13,Misc. CDOT
49,2025,Pollard Family Exhibit at Paschen Park,1932 W LUNT AVE,12000.0,Parks
49,2025,Sidewalk Menu,1560 W HOWARD ST,1976.94,Sidewalk Repair
49,2025,Sidewalk Menu,1617 W HOWARD ST,1976.94,Sidewalk Repair
49,2025,Sidewalk Menu,7434-7442 N HERMITAGE AVE,14242.94,Sidewalk Repair
49,2025,Street Bump Outs Menu,N GLENWOOD AVE &  W ARTHUR AVE,44076.58,Pedestrian Infrastructure
49,2025,Street Bump Outs Menu,N GLENWOOD AVE &  W NORTH SHORE AVE,21877.65,Pedestrian Infrastructure
49,2025,Street Bump Outs Menu,N NEWGARD AVE &  W ARTHUR AVE,30000.0,Pedestrian Infrastructure
49,2025,Street Light Upgrade Menu,N CLARK ST &  W WALLEN AVE,700.0,Lighting
49,2025,Street Resurfacing Menu,ON N GLENWOOD AVE FROM W DEVON AVE  (6400 N) TO W PRATT BLVD  (6800 N),255832.54,Street Resurfacing
49,2025,Street Resurfacing Menu,ON N LAKEWOOD AVE FROM W PRATT BLVD  (6800 N) TO W FARWELL AVE  (6900 N),36673.86,Street Resurfacing
49,2025,Street Resurfacing Menu,ON W LUNT AVE FROM N SHERIDAN RD  (1200 W) TO N GLENWOOD AVE  (1400 W),77728.18,Street Resurfacing
49,2025,Street Speed Hump Menu,ON N GLENWOOD AVE FROM W ALBION AVE  (6600 N) TO W COLUMBIA AVE  (6740 N),7320.0,Street Resurfacing
49,2025,Street Speed Hump Menu,ON N GLENWOOD AVE FROM W ARTHUR AVE  (6500 N) TO W LOYOLA AVE  (6550 N),2440.0,Street Resurfacing
49,2025,Street Speed Hump Menu,ON N WOLCOTT AVE FROM W GREENLEAF AVE  (7040 N) TO W ESTES AVE  (7100 N),2440.0,Street Resurfacing
49,2025,Street Speed Hump Menu,ON W ARTHUR AVE FROM N BOSWORTH AVE  (1530 W) TO N ASHLAND AVE  (1600 W),2440.0,Street Resurfacing
49,2025,Street Speed Hump Replacement,ON N GLENWOOD AVE FROM W DEVON AVE  (6400 N) TO W PRATT BLVD  (6800 N),0.0,Street Resurfacing
49,2025,Street Traffic Circle Menu,N NEWGARD AVE &  W ALBION AVE,20000.0,Street Redesign
50,2025,Alley Resurfacing Menu,2414-2418 W LUNT AVE; W LUNT AVE &  N WESTERN AVE&N WESTERN AVE &  W GREENLEAF AVE,4882.28,Alleys
50,2025,Alley Resurfacing Menu,6608 N ARTESIAN AVE; N ARTESIAN AVE &  W ALBION AVE&W NORTH SHORE AVE &  N CAMPBELL AVE,31580.31,Alleys
50,2025,Alley Resurfacing Menu,N BELL AVE &  W GRANVILLE AVE&W ROSEMONT AVE &  N OAKLEY AVE,38516.31,Alleys
50,2025,Alley Resurfacing Menu,N CAMPBELL AVE &  W GRANVILLE AVE&W ROSEMONT AVE &  N MAPLEWOOD AVE,32754.53,Alleys
50,2025,Alley Resurfacing Menu,N VIRGINIA AVE &  W BRYN MAWR AVE&W HOLLYWOOD AVE &  N SACRAMENTO AVE,47971.86,Alleys
50,2025,Alley Resurfacing Menu,W GREENLEAF AVE &  N HAMILTON AVE&N BELL AVE &  W LUNT AVE,45390.5,Alleys
50,2025,Alley Speed Hump Menu,N CENTRAL PARK AVE &  W DEVON AVE&W ROSEMONT AVE &  N DRAKE AVE,1450.0,Alleys
50,2025,Bollard Menu,W DEVON AVE &  N RICHMOND ST; 2927 W DEVON AVE,5537.19,Pedestrian Infrastructure
50,2025,Concrete Alley Menu,N RIDGE BLVD &  W ESTES AVE&W GREENLEAF AVE &  N BELL AVE,40473.89,Alleys
50,2025,Curb & Gutter Menu,ON W GREENLEAF AVE FROM N BELL AVE  (2200 W) TO N OAKLEY AVE  (2300 W),215000.0,Street Resurfacing
50,2025,Miscellaneous CDOT Projects,W BRYN MAWR AVE &  N MOZART ST,35000.0,Misc. CDOT
50,2025,Pavement Markings Menu,W TOUHY AVE &  N ALBANY AVE,18200.0,Street Redesign
50,2025,Sidewalk Menu,5742 N SACRAMENTO AVE,96821.84,Sidewalk Repair
50,2025,Street Light Residential Staggered Piggy Back Menu,ON N WASHTENAW AVE FROM W ALBION AVE  (6600 N) TO W NORTH SHORE AVE  (6700 N),185000.0,Lighting
50,2025,Street Light Upgrade Menu,2701 W CHASE AVE,500.0,Lighting
50,2025,Street Light Upgrade Menu,5618 N CALIFORNIA AVE,500.0,Lighting
50,2025,Street Light Upgrade Menu,6336 N LINCOLN AVE,1000.0,Lighting
50,2025,Street Light Upgrade Menu,6504 N ROCKWELL ST,500.0,Lighting
50,2025,Street Light Upgrade Menu,6558 N CAMPBELL AVE,500.0,Lighting
50,2025,Street Resurfacing Menu,2724 W SHERWIN AVE,5108.55,Street Resurfacing
50,2025,Street Resurfacing Menu,ON N MOZART ST FROM W GRANVILLE AVE  (6200 N) TO W ROSEMONT AVE  (6300 N),53103.38,Street Resurfacing
50,2025,Street Resurfacing Menu,ON N RIDGEWAY AVE FROM 6340 N TO W DEVON AVE  (6400 N),10804.3,Street Resurfacing
50,2025,Street Resurfacing Menu,ON W FARGO AVE FROM N ALBANY AVE  (3100 W) TO N KEDZIE AVE  (3200 W),52324.75,Street Resurfacing
50,2025,Street Resurfacing Menu,ON W FARGO AVE FROM N ROCKWELL ST  (2600 W) TO N WASHTENAW AVE  (2700 W),54013.52,Street Resurfacing
50,2025,Street Resurfacing Menu,ON W GREENLEAF AVE FROM 2458 W TO N WESTERN AVE  (2400 W),34732.22,Street Resurfacing
50,2025,Street Resurfacing Menu,ON W JARLATH ST FROM 2835 W TO N CALIFORNIA AVE  (2800 W),34350.62,Street Resurfacing
50,2025,Street Resurfacing Menu,ON W THOME AVE FROM N LEAVITT ST  (2200 W) TO N BELL AVE  (2230 W),21365.83,Street Resurfacing
50,2025,Street Speed Hump Menu,ON N FRANCISCO AVE FROM 5750 N TO W HOLLYWOOD AVE  (5700 N),4880.0,Street Resurfacing
50,2025,Street Speed Hump Menu,ON N TROY ST FROM W GRANVILLE AVE  (6200 N) TO W ROSEMONT AVE  (6300 N),4880.0,Street Resurfacing
50,2025,Street Speed Hump Menu,ON W BIRCHWOOD AVE FROM N WASHTENAW AVE  (2700 W) TO N CALIFORNIA AVE  (2800 W),4880.0,Street Resurfacing
50,2025,Street Speed Hump Menu,ON W FARGO AVE FROM N ALBANY AVE  (3100 W) TO N KEDZIE AVE  (3200 W),0.0,Street Resurfacing
50,2025,W Greenleaf Ave from N Rockwell St to N California Ave;Including N Washtenaw Av and N Rockwell St from Alley North & Alley South of W Greenleaf Ave.,ON W GREENLEAF AVE FROM N ROCKWELL ST  (2600 W) TO N CALIFORNIA AVE  (2800 W),370000.0,Alleys
1,2026,Arterial Street Bump Outs Menu,N CALIFORNIA AVE &  W SHAKESPEARE AVE,6008.65,Pedestrian Infrastructure
1,2026,Pedestrian Refuge Island Menu,N WESTERN AVE &  W CORTLAND ST; N WESTERN AVE &  N WINNEBAGO AVE,33064.63,Pedestrian Infrastructure
2,2026,Alley Apron Menu,2042 N MAGNOLIA AVE,19599.8,Alleys
2,2026,Arterial Street Bump Outs Menu,N CLYBOURN AVE &  N KENMORE AVE,9158.42,Pedestrian Infrastructure
2,2026,Floodlight Menu,1258 N STATE PKWY,1150.0,Lighting
2,2026,Pavement Markings Menu,ON E CHICAGO AVE FROM N MIES VAN DER ROHE WAY  (230 E) TO N FAIRBANKS CT  (300 E),900.0,Street Redesign
2,2026,Sidewalk Menu,ON E PEARSON ST FROM N MICHIGAN AVE W (128 E) TO N LAKE SHORE DR  (300 E),42080.54,Sidewalk Repair
2,2026,Street Bump Outs Menu,N WABASH AVE &  E HURON ST,13500.0,Pedestrian Infrastructure
2,2026,Street Bump Outs Menu,N WABASH AVE &  E SUPERIOR ST,21500.0,Pedestrian Infrastructure
2,2026,Street Resurfacing Menu,ON N MAGNOLIA AVE FROM W WEBSTER AVE  (2200 N) TO W BELDEN AVE  (2300 N),61653.77,Street Resurfacing
2,2026,Street Resurfacing Menu,ON W DELAWARE PL FROM N CLARK ST  (100 W) TO N LA SALLE DR  (130 W),34521.8,Street Resurfacing
3,2026,Alley Resurfacing Menu,E 45TH PL &  S DR MARTIN LUTHER KING JR DR E&S VINCENNES AVE &  E 46TH ST,47091.7,Alleys
3,2026,Miscellaneous CDOT Projects,4640-4644 S VINCENNES AVE,150.0,Misc. CDOT
3,2026,Street Resurfacing Menu,ON S WABASH AVE FROM E 25TH ST  (2500 S) TO E 26TH ST  (2600 S),64217.38,Street Resurfacing
4,2026,Street Light Upgrade Menu,4822 S COTTAGE GROVE AVE,2500.0,Lighting
4,2026,Street Resurfacing Menu,ON S VINCENNES AVE FROM E OAKWOOD BLVD  (3946 S) TO E 41ST ST  (4099 S),93846.1,Street Resurfacing
4,2026,Street Speed Hump Menu,ON S VINCENNES AVE FROM E OAKWOOD BLVD  (3946 S) TO E 41ST ST  (4099 S),5300.0,Street Resurfacing
5,2026,Alley Resurfacing Menu,E 54TH PL &  S CORNELL AVE; S HYDE PARK BLVD &  E 54TH ST,102855.44,Alleys
5,2026,Alley Speed Hump Replacement,S HYDE PARK BLVD &  E 54TH ST; E 54TH PL &  S CORNELL AVE,0.0,Alleys
5,2026,Installation of two concrete pads at Promontory Point for two additional bike racks.,5491 S JEAN BAPTISTE POINTE DUSABLE LAKE SHORE DR NB,18361.28,Bicycle Infrastructure
